Flickr,photos__photo__title,Country
https://farm6.staticflickr.com/5018/5393873686_cd47a755f6.jpg,Le marionettiste meurt,US
https://farm3.staticflickr.com/2116/2064749444_28bc7af127.jpg,hope,US
https://farm6.staticflickr.com/5560/15107290761_0400068ac8.jpg,Gallery Show!  Nikon D800E / D800 HDR Malibu Landscapes / Seascapes for my Gallery Show!,US
https://farm4.staticflickr.com/3164/2686191002_4895c96cc1.jpg,The Walt Disney Concert Hall - Los Angeles,US
https://farm9.staticflickr.com/8357/8274850944_e345846b6b.jpg,.,US
https://farm4.staticflickr.com/3754/13299994514_a8f0c65e81.jpg,Lo Presti Park Pier and Boston Skyline over Harbor at Dusk from East Boston,US
https://farm3.staticflickr.com/2382/1803022016_1c6a58cf08.jpg,huh?,US
https://farm1.staticflickr.com/23/94854420_4384cb80b5.jpg,green flames,US
https://farm4.staticflickr.com/3956/14948743293_cc4b65c7e3.jpg,Angles-of-9,US
https://farm9.staticflickr.com/8632/16742731742_12fd61485c.jpg,"Malibu Sunset! Red, Yellow, Orange Clouds! Magical El Matador Beach Sunset! Nikon D810 HDR Photos Dr. Elliot McGucken Fine Art Photography!  14-24mm Nikkor Wide Angle F/2.8 Lens",US
https://farm8.staticflickr.com/7467/15817762600_ef884442ea.jpg,Malibu Sea Cave Sunset! El Matador Beach! Nikon D810 HDR Landscape Photos! Dr. Elliot McGucken Fine Art Photography!  14-24mm Nikkor Wide Angle F/2.8 Lens!,US
https://farm6.staticflickr.com/5496/11900058866_98f0c9975c.jpg,Nikon D800E Dr. Elliot McGucken Fine Art Photography for Los Angeles Gallery Show!,US
https://farm2.staticflickr.com/1040/851465569_f45d752e57.jpg,Grid/66,US
https://farm4.staticflickr.com/3931/15340582019_059fda8c1f.jpg,Nikon D810 Sunset Photos of North Rim Grand Canyon Arizona Overlook Grand Canyon Arizona! Dr. Elliot McGucken Fine Art Landscape & Nature Photography for Los Angeles Gallery Show !,US
https://farm4.staticflickr.com/3717/11851195703_8113580567.jpg,Bangkok,TH
https://farm3.staticflickr.com/2008/1499240941_a871ad2600.jpg,Bangkok,TH
https://farm5.staticflickr.com/4003/4468378065_7ff651b617.jpg,Bangkok,TH
https://farm2.staticflickr.com/1522/25840746584_80c967cfdd.jpg,bangkok,TH
https://farm8.staticflickr.com/7365/9256926716_c626e2b036.jpg,Bangkok,TH
https://farm6.staticflickr.com/5246/5205474788_dc64ed7181.jpg,Bangkok,TH
https://farm6.staticflickr.com/5552/14027358430_3081b20bc8.jpg,Bangkok,TH
https://farm8.staticflickr.com/7297/26879348231_a82b5aa2aa.jpg,Bangkok,TH
https://farm8.staticflickr.com/7527/26674166520_db74dc35f4.jpg,Bangkok,TH
https://farm9.staticflickr.com/8555/30315786411_d6c8effd47.jpg,Bangkok,TH
https://farm8.staticflickr.com/7130/7047209175_5848fc2f20.jpg,Bangkok,TH
https://farm2.staticflickr.com/1277/4669328915_52f78a0082.jpg,bangkok,TH
https://farm2.staticflickr.com/1623/24164957372_0b4c8b5e68.jpg,Bangkok,TH
https://farm4.staticflickr.com/3574/3778006762_c630fbe679.jpg,Bangkok,TH
https://farm4.staticflickr.com/3198/2889982161_42fe64efb6.jpg,Bangkok,TH
https://farm4.staticflickr.com/3633/3690156449_bd5ef62494.jpg,Bangkok,TH
https://farm3.staticflickr.com/2858/9082999764_eaa2f943be.jpg,Bangkok,TH
https://farm9.staticflickr.com/8205/29375449996_c1b212ff27.jpg,bangkok,TH
https://farm2.staticflickr.com/1638/26426303252_0c38b971df.jpg,Bangkok,TH
https://farm4.staticflickr.com/3570/3397237140_ee9b8e072a.jpg,Bangkok,TH
https://farm6.staticflickr.com/5748/30486616771_e13a7d6101.jpg,Bangkok,TH
https://farm2.staticflickr.com/1614/24836233950_4037b0681e.jpg,bangkok,TH
https://farm8.staticflickr.com/7402/9472261233_dbd7e38431.jpg,Bangkok,TH
https://farm6.staticflickr.com/5454/16570236694_4487595aa8.jpg,Bangkok,TH
https://farm2.staticflickr.com/1661/25192536603_e70e52fe30.jpg,Bangkok,TH
https://farm9.staticflickr.com/8452/7891155704_0cd9be77e9.jpg,Bangkok,TH
https://farm2.staticflickr.com/1619/26359462390_8c63e97e7a.jpg,Bangkok,TH
https://farm6.staticflickr.com/5753/30235835131_d170fa0894.jpg,bangkok,TH
https://farm9.staticflickr.com/8551/29843085116_2eff8bed44.jpg,bangkok,TH
https://farm4.staticflickr.com/3141/3102080817_8798cc27bf.jpg,Bangkok,TH
https://farm2.staticflickr.com/1703/24850372574_027ce8ec3a.jpg,Bangkok,TH
https://farm2.staticflickr.com/1491/24136780689_daeed566d1.jpg,Bangkok,TH
https://farm4.staticflickr.com/3081/3183737494_8393837822.jpg,banGkoK,TH
https://farm4.staticflickr.com/3431/3396373367_4f97283292.jpg,Bangkok,TH
https://farm6.staticflickr.com/5622/21784537323_85280dc689.jpg,Bangkok,TH
https://farm4.staticflickr.com/3787/13907992195_a2f66ac40d.jpg,Bangkok,TH
https://farm6.staticflickr.com/5509/9796698663_cbd50fce99.jpg,Bangkok.,TH
https://farm1.staticflickr.com/154/391957442_04bcfbad08.jpg,Bangkok,TH
https://farm6.staticflickr.com/5543/30983972161_9d46e91805.jpg,bangkok,TH
https://farm2.staticflickr.com/1554/25478626972_3ffb1fb240.jpg,Bangkok,TH
https://farm8.staticflickr.com/7393/26760833581_a9ca0fdc7a.jpg,Bangkok,TH
https://farm3.staticflickr.com/2918/14001976042_a4e93b8114.jpg,Bangkok,TH
https://farm6.staticflickr.com/5523/10418726814_eee433e90a.jpg,Bangkok,TH
https://farm2.staticflickr.com/1678/25638135933_5f865916c1.jpg,Bangkok,TH
https://farm1.staticflickr.com/666/32954606495_a6c659b488.jpg,bangkok,TH
https://farm9.staticflickr.com/8519/8520867146_3bc64578ba.jpg,Bangkok,TH
https://farm3.staticflickr.com/2682/4421267488_29ff9dabe8.jpg,Bangkok,TH
https://farm2.staticflickr.com/1515/23914324334_eda26fa064.jpg,bangkok,TH
https://farm2.staticflickr.com/1497/24677951070_9af8261f6f.jpg,bangkok,TH
https://farm9.staticflickr.com/8130/29993122786_7bea5731cc.jpg,bangkok,TH
https://farm2.staticflickr.com/1567/25082774273_d11bd5a180.jpg,Bangkok,TH
https://farm8.staticflickr.com/7526/15336632424_f62f439eff.jpg,Bangkok,TH
https://farm8.staticflickr.com/7688/16943578523_21c34b7eef.jpg,Bangkok,TH
https://farm6.staticflickr.com/5662/31229966482_2a63e9875b.jpg,bangkok,TH
https://farm6.staticflickr.com/5641/30535702134_4260acb4f7.jpg,Bangkok,TH
https://farm6.staticflickr.com/5585/14861780673_515b9c6da5.jpg,bangkok,TH
https://farm2.staticflickr.com/1712/25876527860_aeffd54fc4.jpg,Bangkok,TH
https://farm4.staticflickr.com/3818/9166672742_bde4450e3c.jpg,Bangkok,TH
https://farm9.staticflickr.com/8434/7660615924_078f09a04b.jpg,Bangkok,TH
https://farm4.staticflickr.com/3860/14481493617_73fed23d8e.jpg,Bangkok,TH
https://farm2.staticflickr.com/1546/25829905231_38303f5e3a.jpg,Bangkok,TH
https://farm9.staticflickr.com/8273/10186854253_26402a23a8.jpg,Bangkok,TH
https://farm1.staticflickr.com/383/19965668819_374ce1f584.jpg,Bangkok,TH
https://farm2.staticflickr.com/1442/25531540061_28d0274127.jpg,Bangkok,TH
https://farm8.staticflickr.com/7677/17323135721_bd5258a981.jpg,Bangkok,TH
https://farm1.staticflickr.com/398/32273513992_d407a2e9af.jpg,bangkok,TH
https://farm2.staticflickr.com/1665/26253342206_58ef30fa16.jpg,Bangkok,TH
https://farm2.staticflickr.com/1539/26288562056_75e2cdb6d2.jpg,Bangkok,TH
https://farm2.staticflickr.com/1483/25829846310_ffecdd29a0.jpg,Bangkok,TH
https://farm2.staticflickr.com/1716/25381826434_3d0c0eb0a3.jpg,Bangkok,TH
https://farm2.staticflickr.com/1541/26204374672_0683c16b64.jpg,Bangkok,TH
https://farm2.staticflickr.com/1477/26066259182_9d7667f1d1.jpg,Bangkok,TH
https://farm3.staticflickr.com/2877/12058558044_e5b7f0736d.jpg,Bangkok,TH
https://farm2.staticflickr.com/1681/25229668039_92c282de18.jpg,Bangkok,TH
https://farm8.staticflickr.com/7490/15878798592_412c3b38c1.jpg,Bangkok,TH
https://farm7.staticflickr.com/6139/5960603797_edf3d7db0c.jpg,Bangkok,TH
https://farm2.staticflickr.com/1546/26240795655_8869774750.jpg,Bangkok,TH
https://farm2.staticflickr.com/1637/25411298623_e5464e105e.jpg,Bangkok,TH
https://farm2.staticflickr.com/1683/25474235844_35b05d188c.jpg,Bangkok,TH
https://farm8.staticflickr.com/7790/27308476660_1a11f647a6.jpg,Bangkok,TH
https://farm2.staticflickr.com/1481/25164787874_55ed2be021.jpg,Bangkok,TH
https://farm8.staticflickr.com/7174/26855055085_3083ecaf16.jpg,bangkok,TH
https://farm9.staticflickr.com/8543/29248653185_37b738b94e.jpg,bangkok,TH
https://farm2.staticflickr.com/1699/25252835294_fe3dcfdc62.jpg,bangkok,TH
https://farm2.staticflickr.com/1605/25967917710_a54429506d.jpg,Bangkok,TH
https://farm2.staticflickr.com/1483/25874732351_f55124f0fc.jpg,Bangkok,TH
https://farm2.staticflickr.com/1608/25676553073_34f8688d37.jpg,Bangkok,TH
https://farm6.staticflickr.com/5807/20082216804_8e685b2f24.jpg,Bangkok,TH
https://farm2.staticflickr.com/1447/25919563831_b39222d437.jpg,Bangkok,TH
https://farm2.staticflickr.com/1558/25904127420_3aa6e1d839.jpg,Bangkok,TH
https://farm1.staticflickr.com/133/331322200_ba4457a6e7.jpg,Bangkok,TH
https://farm3.staticflickr.com/2876/10317076185_b934344f37.jpg,Bangkok,TH
https://farm2.staticflickr.com/1557/25285806319_f56cb33092.jpg,Bangkok,TH
https://farm2.staticflickr.com/1676/26013540916_c492a8e830.jpg,Bangkok,TH
https://farm2.staticflickr.com/1557/26065124270_5dd8468b72.jpg,Bangkok,TH
https://farm2.staticflickr.com/1704/24941610253_b8c7a28fee.jpg,Bangkok,TH
https://farm2.staticflickr.com/1695/25713979930_7cce4a7895.jpg,Bangkok,TH
https://farm2.staticflickr.com/1521/25546756943_90a0c4e22d.jpg,Bangkok,TH
https://farm2.staticflickr.com/1455/25653420175_a7ca68a129.jpg,Bangkok,TH
https://farm2.staticflickr.com/1636/26204366202_8449252192.jpg,Bangkok,TH
https://farm3.staticflickr.com/2798/4114141113_46de97a604.jpg,Paris,FR
https://farm3.staticflickr.com/2934/14364312124_c0bbe42d7d.jpg,Paris,FR
https://farm3.staticflickr.com/2257/2163641698_4df34f5296.jpg,Paris,FR
https://farm4.staticflickr.com/3944/15358326379_9be7cc89d4.jpg,Paris,FR
https://farm1.staticflickr.com/597/22916738670_f7d6420918.jpg,Paris,FR
https://farm3.staticflickr.com/2110/2099310718_ba76e7d487.jpg,Paris,FR
https://farm6.staticflickr.com/5632/21065807486_d7dc18838a.jpg,Paris,FR
https://farm8.staticflickr.com/7666/27349129621_b36e614165.jpg,Paris,FR
https://farm8.staticflickr.com/7552/16239879372_98479b202b.jpg,paris,FR
https://farm6.staticflickr.com/5780/23284038702_82d5a0e3ac.jpg,paris,FR
https://farm9.staticflickr.com/8677/16180880706_bb316ff208.jpg,paris,FR
https://farm3.staticflickr.com/2934/14156674567_7f8a016069.jpg,Paris,FR
https://farm4.staticflickr.com/3837/14741655785_39705b1f96.jpg,Paris,FR
https://farm8.staticflickr.com/7428/13998716038_8e26c55bf3.jpg,Paris,FR
https://farm1.staticflickr.com/542/20054978542_2d02045f92.jpg,Paris,FR
https://farm6.staticflickr.com/5806/22940116393_1d69818d99.jpg,Paris,FR
https://farm9.staticflickr.com/8108/8659376857_d73181cb1e.jpg,Paris,FR
https://farm1.staticflickr.com/690/21722023891_8499fd75c3.jpg,Paris,FR
https://farm6.staticflickr.com/5564/15070544340_e82351e157.jpg,Paris,FR
https://farm4.staticflickr.com/3885/15066928205_72f0e1faa0.jpg,Paris,FR
https://farm9.staticflickr.com/8537/8651848793_9d272eb8eb.jpg,Paris,FR
https://farm2.staticflickr.com/1677/26580428625_ffa9f3717a.jpg,Paris,FR
https://farm3.staticflickr.com/2508/32245129924_42e4597570.jpg,Paris,FR
https://farm1.staticflickr.com/609/32124197076_fde2bb4981.jpg,Paris,FR
https://farm6.staticflickr.com/5594/15000959361_1f2f0074ec.jpg,Paris,FR
https://farm4.staticflickr.com/3882/15058227442_7ae8ff3192.jpg,Paris,FR
https://farm6.staticflickr.com/5244/5238558922_74002704be.jpg,Paris,FR
https://farm4.staticflickr.com/3138/2781315755_7ec3e8303c.jpg,Paris,FR
https://farm6.staticflickr.com/5241/5238554034_8d0a084964.jpg,Paris,FR
https://farm4.staticflickr.com/3951/15114191743_1b22436de0.jpg,Paris,FR
https://farm8.staticflickr.com/7616/27736286890_7222dc9baa.jpg,Paris,FR
https://farm1.staticflickr.com/725/22385164743_910ac365f2.jpg,Paris...,FR
https://farm1.staticflickr.com/553/19512651158_6829896442.jpg,Paris,FR
https://farm2.staticflickr.com/1552/26132170846_e40478e522.jpg,paris,FR
https://farm1.staticflickr.com/579/23007920611_b5d8b631e6.jpg,Paris,FR
https://farm1.staticflickr.com/669/20158019904_945d7a1c3d.jpg,Paris,FR
https://farm6.staticflickr.com/5790/21882035066_a1d165d625.jpg,Paris,FR
https://farm9.staticflickr.com/8608/15730592429_fe9906ae67.jpg,Paris,FR
https://farm4.staticflickr.com/3830/10327993254_5516c231bb.jpg,Paris,FR
https://farm6.staticflickr.com/5580/14683532449_ed3150e739.jpg,Paris,FR
https://farm8.staticflickr.com/7787/17822935896_9cb49d113c.jpg,Paris,FR
https://farm2.staticflickr.com/1449/25047585845_b708ab0ed1.jpg,Paris,FR
https://farm4.staticflickr.com/3907/15158779975_c5591bf7f7.jpg,Paris,FR
https://farm8.staticflickr.com/7152/6794447399_7887c64ab8.jpg,Paris,FR
https://farm3.staticflickr.com/2416/2162913999_02afd90207.jpg,Paris,FR
https://farm6.staticflickr.com/5611/15611382378_eb774f0139.jpg,Paris,FR
https://farm4.staticflickr.com/3947/15285801968_f1335a0c56.jpg,Paris,FR
https://farm8.staticflickr.com/7508/15624631373_150df1a09b.jpg,paris,FR
https://farm4.staticflickr.com/3814/9094078929_9cbd384303.jpg,Paris,FR
https://farm3.staticflickr.com/2828/9135445029_f71bc9be16.jpg,Paris,FR
https://farm6.staticflickr.com/5325/9115792334_5985249724.jpg,Paris,FR
https://farm3.staticflickr.com/2838/9143630119_b5c3e46d5b.jpg,Paris,FR
https://farm6.staticflickr.com/5548/9104790551_be5de23fe6.jpg,Paris,FR
https://farm6.staticflickr.com/5305/5872435212_f6bd5a89d7.jpg,Paris,FR
https://farm4.staticflickr.com/3706/9482079851_0612e79d77.jpg,~ Paris ~,FR
https://farm1.staticflickr.com/708/32486495375_b2ae47e23d.jpg,Paris,FR
https://farm8.staticflickr.com/7269/6880491416_f44045e7d6.jpg,Paris,FR
https://farm4.staticflickr.com/3673/18989795355_1c5ca01112.jpg,Paris,FR
https://farm2.staticflickr.com/1471/25745711822_e542016771.jpg,Paris,FR
https://farm6.staticflickr.com/5459/9853391413_9f186c1fa6.jpg,Paris,FR
https://farm8.staticflickr.com/7798/29163933081_6133c5baae.jpg,Paris,FR
https://farm9.staticflickr.com/8243/28697086624_771a6599e2.jpg,Paris,FR
https://farm9.staticflickr.com/8455/29472530735_aecb70c500.jpg,Paris,FR
https://farm9.staticflickr.com/8110/8656655233_1599aa775c.jpg,Paris,FR
https://farm9.staticflickr.com/8155/29635337956_e9fb865f4f.jpg,Paris,FR
https://farm9.staticflickr.com/8371/29323859601_0b52fa4339.jpg,Paris,FR
https://farm9.staticflickr.com/8277/29138166100_1c3326bc19.jpg,Paris,FR
https://farm9.staticflickr.com/8204/29251641422_4609eb882c.jpg,Paris,FR
https://farm8.staticflickr.com/7007/6531176269_16e94e3f97.jpg,Paris,FR
https://farm8.staticflickr.com/7780/29231821496_5cb5023d50.jpg,Paris,FR
https://farm8.staticflickr.com/7057/6867486881_a0fc6dc57c.jpg,Paris,FR
https://farm7.staticflickr.com/6175/6189660068_b4242ed0bd.jpg,Paris,FR
https://farm5.staticflickr.com/4129/4843262636_e120d3cb2e.jpg,Paris,FR
https://farm3.staticflickr.com/2145/2123674960_51529322cd.jpg,Paris,FR
https://farm6.staticflickr.com/5544/10293838405_c2b8498528.jpg,Paris,FR
https://farm9.staticflickr.com/8567/16059405628_4c62848b4d.jpg,Paris,FR
https://farm6.staticflickr.com/5168/5238555784_cdb65339e5.jpg,Paris,FR
https://farm4.staticflickr.com/3285/2781324937_48e8624167.jpg,Paris,FR
https://farm8.staticflickr.com/7219/7121781191_4f9a7ae1cb.jpg,Paris,FR
https://farm3.staticflickr.com/2589/3976152905_8f51f860b4.jpg,Paris,FR
https://farm1.staticflickr.com/617/31612293735_8ef40fee66.jpg,Paris,FR
https://farm1.staticflickr.com/559/31242690924_31799f04d6.jpg,Paris,FR
https://farm6.staticflickr.com/5014/5506579196_d461a7b9b9.jpg,Paris!,FR
https://farm4.staticflickr.com/3218/2601112114_5fc295edfc.jpg,Paris,FR
https://farm9.staticflickr.com/8456/8024038003_009e89b528.jpg,Paris,FR
https://farm4.staticflickr.com/3037/3052603430_ab59333ab5.jpg,Paris,FR
https://farm8.staticflickr.com/7291/11064648393_9a0e3273db.jpg,Paris,FR
https://farm2.staticflickr.com/1617/25122268942_a882c376a3.jpg,Paris,FR
https://farm1.staticflickr.com/598/23903458785_a1501ed69d.jpg,Paris,FR
https://farm6.staticflickr.com/5813/21622178275_54fbb5f6c8.jpg,Paris,FR
https://farm7.staticflickr.com/6232/6883023328_692112f8ec.jpg,Paris,FR
https://farm1.staticflickr.com/732/21087390328_911ece7c5f.jpg,Paris,FR
https://farm6.staticflickr.com/5699/22150916559_829f8c2751.jpg,Paris,FR
https://farm8.staticflickr.com/7425/11909972993_f19019f4d7.jpg,Paris,FR
https://farm4.staticflickr.com/3132/3236703674_51050fa8d2.jpg,Paris,FR
https://farm5.staticflickr.com/4090/5131027946_1f1b5612b5.jpg,paris,FR
https://farm9.staticflickr.com/8731/16891828342_8e8800a262.jpg,Paris,FR
https://farm9.staticflickr.com/8318/8027055998_b7a8536b75.jpg,Paris,FR
https://farm9.staticflickr.com/8546/8695835274_a648769e3a.jpg,Paris,FR
https://farm4.staticflickr.com/3857/14400025260_502b43c4a6.jpg,PARIS,FR